date,time_id,start_time,end_time,region_from,region_to,v0_num_traj,v10_num_traj,v20_num_traj,v30_num_traj,v40_num_traj,v50_num_traj,v60_num_traj
2013/3/7,8,420,480,71,53,10,10,10,0,0,0,0
2013/3/7,8,420,480,71,66,2,2,2,2,0,0,0
2013/3/7,8,420,480,72,7,1,1,1,0,0,0,0
2013/3/7,8,420,480,72,8,2,2,2,0,0,0,0
2013/3/7,8,420,480,72,14,8,8,0,0,0,0,0
2013/3/7,8,420,480,72,16,2,2,2,0,0,0,0
2013/3/7,8,420,480,72,23,1,1,1,0,0,0,0
2013/3/7,8,420,480,72,30,3,3,3,0,0,0,0
2013/3/7,8,420,480,72,36,3,3,3,0,0,0,0
2013/3/7,8,420,480,72,50,3,3,3,0,0,0,0
2013/3/7,8,420,480,72,58,3,3,3,0,0,0,0
2013/3/7,8,420,480,72,82,4,4,4,4,0,0,0
2013/3/7,8,420,480,73,16,1,1,1,0,0,0,0
2013/3/7,8,420,480,73,20,6,6,6,0,0,0,0
2013/3/7,8,420,480,73,23,4,4,4,0,0,0,0
2013/3/7,8,420,480,73,27,2,2,2,0,0,0,0
2013/3/7,8,420,480,73,36,1,1,1,0,0,0,0
2013/3/7,8,420,480,73,42,18,18,18,0,0,0,0
2013/3/7,8,420,480,73,48,8,8,8,0,0,0,0
2013/3/7,8,420,480,73,50,1,1,1,0,0,0,0
2013/3/7,8,420,480,73,51,13,13,13,13,0,0,0
2013/3/7,8,420,480,73,58,1,1,1,0,0,0,0
2013/3/7,8,420,480,73,59,1,1,1,0,0,0,0
2013/3/7,8,420,480,73,68,2,2,2,0,0,0,0
2013/3/7,8,420,480,73,79,1,1,1,1,1,1,1
2013/3/7,8,420,480,74,18,2,2,2,0,0,0,0
2013/3/7,8,420,480,74,21,1,1,1,0,0,0,0
2013/3/7,8,420,480,74,24,2,2,2,0,0,0,0
2013/3/7,8,420,480,74,33,4,4,4,0,0,0,0
2013/3/7,8,420,480,74,45,4,4,0,0,0,0,0
2013/3/7,8,420,480,74,47,9,9,0,0,0,0,0
2013/3/7,8,420,480,74,94,1,1,1,0,0,0,0
2013/3/7,8,420,480,75,3,3,3,3,0,0,0,0
2013/3/7,8,420,480,75,11,3,3,3,0,0,0,0
2013/3/7,8,420,480,75,21,1,1,1,1,0,0,0
2013/3/7,8,420,480,75,25,3,3,3,0,0,0,0
2013/3/7,8,420,480,75,39,3,3,3,0,0,0,0
2013/3/7,8,420,480,75,85,2,2,2,0,0,0,0
2013/3/7,8,420,480,76,7,2,2,2,0,0,0,0
2013/3/7,8,420,480,76,9,1,1,0,0,0,0,0
2013/3/7,8,420,480,76,14,3,3,0,0,0,0,0
2013/3/7,8,420,480,76,26,3,3,3,0,0,0,0
2013/3/7,8,420,480,76,40,6,6,6,6,0,0,0
2013/3/7,8,420,480,77,7,2,2,2,0,0,0,0
2013/3/7,8,420,480,77,9,1,1,0,0,0,0,0
2013/3/7,8,420,480,77,14,3,3,3,0,0,0,0
2013/3/7,8,420,480,77,26,3,3,3,0,0,0,0
2013/3/7,8,420,480,77,40,6,6,6,6,0,0,0
2013/3/7,8,420,480,77,76,6,6,6,6,0,0,0
2013/3/7,8,420,480,77,89,6,6,6,6,0,0,0
2013/3/7,8,420,480,78,53,1,1,1,1,0,0,0
2013/3/7,8,420,480,78,66,1,1,1,1,0,0,0
2013/3/7,8,420,480,78,71,1,1,1,1,0,0,0
2013/3/7,8,420,480,79,20,7,7,7,0,0,0,0
2013/3/7,8,420,480,79,23,11,11,11,0,0,0,0
2013/3/7,8,420,480,79,27,6,6,6,0,0,0,0
2013/3/7,8,420,480,79,42,22,22,22,0,0,0,0
2013/3/7,8,420,480,79,48,6,6,6,0,0,0,0
2013/3/7,8,420,480,79,51,9,9,9,0,0,0,0
2013/3/7,8,420,480,79,68,10,10,10,10,0,0,0
2013/3/7,8,420,480,79,73,13,13,0,0,0,0,0
2013/3/7,8,420,480,80,6,3,3,3,0,0,0,0
2013/3/7,8,420,480,80,19,3,3,3,0,0,0,0
2013/3/7,8,420,480,80,24,3,3,3,0,0,0,0
2013/3/7,8,420,480,80,29,7,7,7,0,0,0,0
2013/3/7,8,420,480,80,44,3,3,3,3,0,0,0
2013/3/7,8,420,480,80,45,14,14,14,0,0,0,0
2013/3/7,8,420,480,80,47,14,14,14,0,0,0,0
2013/3/7,8,420,480,80,54,17,17,17,0,0,0,0
2013/3/7,8,420,480,80,63,20,20,20,0,0,0,0
2013/3/7,8,420,480,80,70,3,3,3,0,0,0,0
2013/3/7,8,420,480,82,7,1,1,0,0,0,0,0
2013/3/7,8,420,480,82,8,1,1,1,0,0,0,0
2013/3/7,8,420,480,82,9,1,1,0,0,0,0,0
2013/3/7,8,420,480,82,14,7,7,0,0,0,0,0
2013/3/7,8,420,480,82,16,1,1,1,0,0,0,0
2013/3/7,8,420,480,82,26,6,6,0,0,0,0,0
2013/3/7,8,420,480,82,36,2,2,2,0,0,0,0
2013/3/7,8,420,480,82,49,3,3,3,0,0,0,0
2013/3/7,8,420,480,82,72,3,3,3,0,0,0,0
2013/3/7,8,420,480,83,24,1,1,0,0,0,0,0
2013/3/7,8,420,480,83,44,1,1,0,0,0,0,0
2013/3/7,8,420,480,83,60,2,2,0,0,0,0,0
2013/3/7,8,420,480,83,62,1,1,0,0,0,0,0
2013/3/7,8,420,480,83,64,1,1,0,0,0,0,0
2013/3/7,8,420,480,83,69,1,1,0,0,0,0,0
2013/3/7,8,420,480,84,81,1,1,1,0,0,0,0
2013/3/7,8,420,480,84,88,1,1,1,0,0,0,0
2013/3/7,8,420,480,85,39,1,1,1,0,0,0,0
2013/3/7,8,420,480,85,75,1,1,1,1,0,0,0
2013/3/7,8,420,480,85,96,1,1,1,0,0,0,0
2013/3/7,8,420,480,85,102,1,1,1,1,0,0,0
2013/3/7,8,420,480,86,61,5,5,5,5,0,0,0
2013/3/7,8,420,480,86,87,3,3,3,0,0,0,0
2013/3/7,8,420,480,87,82,1,1,1,1,0,0,0
2013/3/7,8,420,480,88,67,1,1,1,0,0,0,0
2013/3/7,8,420,480,88,81,3,3,3,0,0,0,0
2013/3/7,8,420,480,88,88,1,1,0,0,0,0,0
2013/3/7,8,420,480,89,7,2,2,2,0,0,0,0
2013/3/7,8,420,480,89,9,1,1,0,0,0,0,0
2013/3/7,8,420,480,89,14,3,3,3,0,0,0,0
2013/3/7,8,420,480,89,26,3,3,3,0,0,0,0
2013/3/7,8,420,480,89,40,6,6,6,6,0,0,0
2013/3/7,8,420,480,89,76,6,6,6,6,0,0,0
2013/3/7,8,420,480,90,74,2,2,2,0,0,0,0
2013/3/7,8,420,480,91,90,5,5,5,0,0,0,0
2013/3/7,8,420,480,92,2,2,2,2,0,0,0,0
2013/3/7,8,420,480,92,4,2,2,2,0,0,0,0
2013/3/7,8,420,480,92,5,1,1,1,0,0,0,0
2013/3/7,8,420,480,92,10,3,3,3,0,0,0,0
2013/3/7,8,420,480,92,28,3,3,3,0,0,0,0
2013/3/7,8,420,480,92,34,6,6,6,0,0,0,0
2013/3/7,8,420,480,93,1,1,1,0,0,0,0,0
2013/3/7,8,420,480,93,5,1,1,0,0,0,0,0
2013/3/7,8,420,480,93,7,1,1,0,0,0,0,0
2013/3/7,8,420,480,93,9,1,1,0,0,0,0,0
2013/3/7,8,420,480,93,14,2,2,2,0,0,0,0
2013/3/7,8,420,480,93,26,2,2,2,0,0,0,0
2013/3/7,8,420,480,93,40,5,5,5,5,0,0,0
2013/3/7,8,420,480,93,93,1,1,1,0,0,0,0
2013/3/7,8,420,480,94,74,3,3,3,0,0,0,0
2013/3/7,8,420,480,94,90,1,1,1,1,0,0,0
2013/3/7,8,420,480,95,83,9,9,9,0,0,0,0
2013/3/7,8,420,480,96,39,1,1,1,0,0,0,0
2013/3/7,8,420,480,96,85,1,1,1,0,0,0,0
2013/3/7,8,420,480,96,102,1,1,1,1,0,0,0
2013/3/7,8,420,480,99,20,3,3,3,0,0,0,0
2013/3/7,8,420,480,99,42,5,5,5,0,0,0,0
2013/3/7,8,420,480,99,48,3,3,3,0,0,0,0
2013/3/7,8,420,480,99,51,5,5,5,0,0,0,0
2013/3/7,8,420,480,99,73,6,6,6,0,0,0,0
2013/3/7,8,420,480,99,79,6,6,6,0,0,0,0
2013/3/7,8,420,480,103,40,2,2,2,0,0,0,0
2013/3/7,8,420,480,103,93,2,2,2,0,0,0,0
2013/3/7,8,420,480,104,67,2,2,2,2,0,0,0
2013/3/7,8,420,480,104,81,1,1,1,0,0,0,0
2013/3/7,8,420,480,104,88,2,2,2,0,0,0,0
2013/3/7,9,480,540,1,2,26,26,0,0,0,0,0
2013/3/7,9,480,540,1,3,28,28,0,0,0,0,0
2013/3/7,9,480,540,1,4,8,8,8,0,0,0,0
2013/3/7,9,480,540,1,5,102,102,0,0,0,0,0
2013/3/7,9,480,540,1,6,19,19,0,0,0,0,0
2013/3/7,9,480,540,1,7,21,21,0,0,0,0,0
2013/3/7,9,480,540,1,8,9,9,9,0,0,0,0
2013/3/7,9,480,540,1,9,28,28,0,0,0,0,0
2013/3/7,9,480,540,1,10,2,2,2,0,0,0,0
2013/3/7,9,480,540,1,11,8,8,8,0,0,0,0
2013/3/7,9,480,540,1,12,3,3,0,0,0,0,0
2013/3/7,9,480,540,1,13,6,6,0,0,0,0,0
2013/3/7,9,480,540,1,14,2,2,0,0,0,0,0
2013/3/7,9,480,540,1,15,3,3,3,3,0,0,0
2013/3/7,9,480,540,1,16,4,4,4,0,0,0,0
2013/3/7,9,480,540,1,17,10,10,10,0,0,0,0
2013/3/7,9,480,540,1,18,4,4,4,4,0,0,0
2013/3/7,9,480,540,1,21,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,22,2,2,2,2,0,0,0
2013/3/7,9,480,540,1,24,3,3,3,0,0,0,0
2013/3/7,9,480,540,1,25,2,2,0,0,0,0,0
2013/3/7,9,480,540,1,26,2,2,0,0,0,0,0
2013/3/7,9,480,540,1,27,2,2,2,2,0,0,0
2013/3/7,9,480,540,1,28,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,34,1,1,1,0,0,0,0
2013/3/7,9,480,540,1,36,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,37,4,4,4,0,0,0,0
2013/3/7,9,480,540,1,38,1,1,1,0,0,0,0
2013/3/7,9,480,540,1,39,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,40,2,2,0,0,0,0,0
2013/3/7,9,480,540,1,41,1,1,1,0,0,0,0
2013/3/7,9,480,540,1,43,1,1,1,0,0,0,0
2013/3/7,9,480,540,1,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,1,50,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,52,3,3,0,0,0,0,0
2013/3/7,9,480,540,1,58,1,1,0,0,0,0,0
2013/3/7,9,480,540,1,92,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,1,134,134,0,0,0,0,0
2013/3/7,9,480,540,2,2,3,3,0,0,0,0,0
2013/3/7,9,480,540,2,3,25,25,0,0,0,0,0
2013/3/7,9,480,540,2,4,27,27,27,0,0,0,0
2013/3/7,9,480,540,2,5,175,175,0,0,0,0,0
2013/3/7,9,480,540,2,6,2,2,2,0,0,0,0
2013/3/7,9,480,540,2,8,19,19,19,0,0,0,0
2013/3/7,9,480,540,2,10,5,5,5,0,0,0,0
2013/3/7,9,480,540,2,11,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,12,6,6,0,0,0,0,0
2013/3/7,9,480,540,2,15,14,14,14,14,0,0,0
2013/3/7,9,480,540,2,16,12,12,12,0,0,0,0
2013/3/7,9,480,540,2,17,1,1,0,0,0,0,0
2013/3/7,9,480,540,2,18,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,20,1,1,1,1,1,1,0
2013/3/7,9,480,540,2,22,4,4,4,0,0,0,0
2013/3/7,9,480,540,2,24,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,25,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,27,7,7,7,7,0,0,0
2013/3/7,9,480,540,2,28,3,3,3,0,0,0,0
2013/3/7,9,480,540,2,30,2,2,2,2,0,0,0
2013/3/7,9,480,540,2,31,4,4,4,0,0,0,0
2013/3/7,9,480,540,2,32,3,3,3,0,0,0,0
2013/3/7,9,480,540,2,34,3,3,3,0,0,0,0
2013/3/7,9,480,540,2,36,2,2,0,0,0,0,0
2013/3/7,9,480,540,2,37,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,41,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,43,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,50,4,4,4,0,0,0,0
2013/3/7,9,480,540,2,58,2,2,2,0,0,0,0
2013/3/7,9,480,540,2,59,1,1,1,0,0,0,0
2013/3/7,9,480,540,2,92,1,1,1,0,0,0,0
2013/3/7,9,480,540,3,1,222,222,0,0,0,0,0
2013/3/7,9,480,540,3,2,5,5,0,0,0,0,0
2013/3/7,9,480,540,3,3,1,1,0,0,0,0,0
2013/3/7,9,480,540,3,4,1,1,0,0,0,0,0
2013/3/7,9,480,540,3,5,21,21,0,0,0,0,0
2013/3/7,9,480,540,3,6,67,67,67,0,0,0,0
2013/3/7,9,480,540,3,11,17,17,17,0,0,0,0
2013/3/7,9,480,540,3,12,4,4,0,0,0,0,0
2013/3/7,9,480,540,3,18,11,11,11,0,0,0,0
2013/3/7,9,480,540,3,21,3,3,3,0,0,0,0
2013/3/7,9,480,540,3,22,2,2,2,0,0,0,0
2013/3/7,9,480,540,3,24,6,6,6,0,0,0,0
2013/3/7,9,480,540,3,25,4,4,0,0,0,0,0
2013/3/7,9,480,540,3,37,7,7,7,0,0,0,0
2013/3/7,9,480,540,3,39,2,2,0,0,0,0,0
2013/3/7,9,480,540,3,41,1,1,1,0,0,0,0
2013/3/7,9,480,540,3,43,1,1,1,0,0,0,0
2013/3/7,9,480,540,3,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,3,46,2,2,2,0,0,0,0
2013/3/7,9,480,540,3,65,2,2,2,0,0,0,0
2013/3/7,9,480,540,3,75,1,1,1,0,0,0,0
2013/3/7,9,480,540,4,1,75,75,0,0,0,0,0
2013/3/7,9,480,540,4,2,210,210,210,0,0,0,0
2013/3/7,9,480,540,4,3,3,3,0,0,0,0,0
2013/3/7,9,480,540,4,5,113,113,0,0,0,0,0
2013/3/7,9,480,540,4,8,94,94,94,0,0,0,0
2013/3/7,9,480,540,4,10,10,10,10,0,0,0,0
2013/3/7,9,480,540,4,15,21,21,21,21,0,0,0
2013/3/7,9,480,540,4,16,16,16,16,16,0,0,0
2013/3/7,9,480,540,4,20,4,4,4,4,0,0,0
2013/3/7,9,480,540,4,27,10,10,10,10,0,0,0
2013/3/7,9,480,540,4,28,7,7,7,0,0,0,0
2013/3/7,9,480,540,4,30,3,3,3,3,0,0,0
2013/3/7,9,480,540,4,31,8,8,8,0,0,0,0
2013/3/7,9,480,540,4,32,6,6,6,0,0,0,0
2013/3/7,9,480,540,4,34,4,4,4,0,0,0,0
2013/3/7,9,480,540,4,35,1,1,0,0,0,0,0
2013/3/7,9,480,540,4,36,2,2,2,0,0,0,0
2013/3/7,9,480,540,4,48,1,1,1,1,1,1,1
2013/3/7,9,480,540,4,50,5,5,5,0,0,0,0
2013/3/7,9,480,540,4,58,2,2,2,0,0,0,0
2013/3/7,9,480,540,4,59,1,1,1,0,0,0,0
2013/3/7,9,480,540,4,92,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,1,234,234,0,0,0,0,0
2013/3/7,9,480,540,5,2,43,43,43,0,0,0,0
2013/3/7,9,480,540,5,3,14,14,0,0,0,0,0
2013/3/7,9,480,540,5,4,18,18,18,0,0,0,0
2013/3/7,9,480,540,5,5,10,10,0,0,0,0,0
2013/3/7,9,480,540,5,6,3,3,3,0,0,0,0
2013/3/7,9,480,540,5,7,23,23,23,0,0,0,0
2013/3/7,9,480,540,5,8,18,18,18,0,0,0,0
2013/3/7,9,480,540,5,9,30,30,0,0,0,0,0
2013/3/7,9,480,540,5,10,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,11,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,12,1,1,0,0,0,0,0
2013/3/7,9,480,540,5,13,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,14,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,15,10,10,10,10,0,0,0
2013/3/7,9,480,540,5,16,8,8,8,8,0,0,0
2013/3/7,9,480,540,5,17,13,13,13,0,0,0,0
2013/3/7,9,480,540,5,18,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,20,1,1,1,1,1,0,0
2013/3/7,9,480,540,5,21,1,1,0,0,0,0,0
2013/3/7,9,480,540,5,24,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,25,1,1,0,0,0,0,0
2013/3/7,9,480,540,5,26,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,27,6,6,6,6,0,0,0
2013/3/7,9,480,540,5,28,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,30,1,1,1,1,0,0,0
2013/3/7,9,480,540,5,31,3,3,3,3,0,0,0
2013/3/7,9,480,540,5,32,2,2,2,2,0,0,0
2013/3/7,9,480,540,5,34,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,36,1,1,0,0,0,0,0
2013/3/7,9,480,540,5,37,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,40,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,50,2,2,2,0,0,0,0
2013/3/7,9,480,540,5,52,2,2,0,0,0,0,0
2013/3/7,9,480,540,5,58,1,1,1,0,0,0,0
2013/3/7,9,480,540,5,92,1,1,1,0,0,0,0
2013/3/7,9,480,540,6,1,206,206,206,0,0,0,0
2013/3/7,9,480,540,6,2,2,2,2,0,0,0,0
2013/3/7,9,480,540,6,3,24,24,24,0,0,0,0
2013/3/7,9,480,540,6,5,43,43,0,0,0,0,0
2013/3/7,9,480,540,6,6,4,4,0,0,0,0,0
2013/3/7,9,480,540,6,11,9,9,9,9,0,0,0
2013/3/7,9,480,540,6,13,10,10,10,0,0,0,0
2013/3/7,9,480,540,6,18,7,7,7,0,0,0,0
2013/3/7,9,480,540,6,19,1,1,0,0,0,0,0
2013/3/7,9,480,540,6,24,4,4,4,0,0,0,0
2013/3/7,9,480,540,6,29,1,1,1,0,0,0,0
2013/3/7,9,480,540,6,33,1,1,1,0,0,0,0
2013/3/7,9,480,540,6,37,5,5,5,0,0,0,0
2013/3/7,9,480,540,6,38,5,5,5,5,0,0,0
2013/3/7,9,480,540,6,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,6,52,1,1,1,0,0,0,0
2013/3/7,9,480,540,6,55,2,2,2,2,0,0,0
2013/3/7,9,480,540,7,1,49,49,0,0,0,0,0
2013/3/7,9,480,540,7,5,58,58,0,0,0,0,0
2013/3/7,9,480,540,7,9,65,65,0,0,0,0,0
2013/3/7,9,480,540,7,14,5,5,5,0,0,0,0
2013/3/7,9,480,540,7,17,49,49,49,0,0,0,0
2013/3/7,9,480,540,7,26,5,5,5,0,0,0,0
2013/3/7,9,480,540,7,40,5,5,5,0,0,0,0
2013/3/7,9,480,540,7,76,2,2,2,0,0,0,0
2013/3/7,9,480,540,7,93,1,1,1,0,0,0,0
2013/3/7,9,480,540,8,1,34,34,0,0,0,0,0
2013/3/7,9,480,540,8,2,85,85,85,0,0,0,0
2013/3/7,9,480,540,8,3,5,5,0,0,0,0,0
2013/3/7,9,480,540,8,4,32,32,0,0,0,0,0
2013/3/7,9,480,540,8,5,49,49,0,0,0,0,0
2013/3/7,9,480,540,8,8,36,36,0,0,0,0,0
2013/3/7,9,480,540,8,10,1,1,1,0,0,0,0
2013/3/7,9,480,540,8,15,1,1,1,1,0,0,0
2013/3/7,9,480,540,8,16,10,10,10,0,0,0,0
2013/3/7,9,480,540,8,20,1,1,1,1,1,0,0
2013/3/7,9,480,540,8,27,1,1,1,1,0,0,0
2013/3/7,9,480,540,8,28,1,1,1,0,0,0,0
2013/3/7,9,480,540,9,1,77,77,0,0,0,0,0
2013/3/7,9,480,540,9,2,7,7,0,0,0,0,0
2013/3/7,9,480,540,9,3,1,1,0,0,0,0,0
2013/3/7,9,480,540,9,4,1,1,0,0,0,0,0
2013/3/7,9,480,540,9,5,97,97,0,0,0,0,0
2013/3/7,9,480,540,9,7,25,25,25,0,0,0,0
2013/3/7,9,480,540,9,8,6,6,0,0,0,0,0
2013/3/7,9,480,540,9,9,2,2,2,0,0,0,0
2013/3/7,9,480,540,9,14,2,2,2,0,0,0,0
2013/3/7,9,480,540,9,17,16,16,16,0,0,0,0
2013/3/7,9,480,540,9,26,2,2,2,0,0,0,0
2013/3/7,9,480,540,9,40,2,2,2,0,0,0,0
2013/3/7,9,480,540,9,52,3,3,0,0,0,0,0
2013/3/7,9,480,540,10,1,21,21,0,0,0,0,0
2013/3/7,9,480,540,10,2,58,58,0,0,0,0,0
2013/3/7,9,480,540,10,4,72,72,72,0,0,0,0
2013/3/7,9,480,540,10,5,28,28,0,0,0,0,0
2013/3/7,9,480,540,10,8,21,21,21,0,0,0,0
2013/3/7,9,480,540,10,15,2,2,2,0,0,0,0
2013/3/7,9,480,540,10,28,9,9,9,0,0,0,0
2013/3/7,9,480,540,10,31,2,2,2,0,0,0,0
2013/3/7,9,480,540,10,34,6,6,6,0,0,0,0
2013/3/7,9,480,540,10,92,1,1,1,0,0,0,0
2013/3/7,9,480,540,11,1,91,91,91,0,0,0,0
2013/3/7,9,480,540,11,3,125,125,125,0,0,0,0
2013/3/7,9,480,540,11,5,5,5,5,0,0,0,0
2013/3/7,9,480,540,11,6,51,51,51,51,0,0,0
2013/3/7,9,480,540,11,18,14,14,14,0,0,0,0
2013/3/7,9,480,540,11,21,4,4,4,0,0,0,0
2013/3/7,9,480,540,11,24,9,9,9,0,0,0,0
2013/3/7,9,480,540,11,25,4,4,0,0,0,0,0
2013/3/7,9,480,540,11,37,10,10,10,0,0,0,0
2013/3/7,9,480,540,11,39,2,2,0,0,0,0,0
2013/3/7,9,480,540,11,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,11,75,1,1,1,0,0,0,0
2013/3/7,9,480,540,12,1,62,62,0,0,0,0,0
2013/3/7,9,480,540,12,2,30,30,0,0,0,0,0
2013/3/7,9,480,540,12,3,59,59,0,0,0,0,0
2013/3/7,9,480,540,12,5,14,14,0,0,0,0,0
2013/3/7,9,480,540,12,12,1,1,1,0,0,0,0
2013/3/7,9,480,540,12,22,6,6,6,0,0,0,0
2013/3/7,9,480,540,12,25,1,1,1,0,0,0,0
2013/3/7,9,480,540,12,41,1,1,1,0,0,0,0
2013/3/7,9,480,540,12,43,1,1,1,0,0,0,0
2013/3/7,9,480,540,13,1,71,71,0,0,0,0,0
2013/3/7,9,480,540,13,5,25,25,0,0,0,0,0
2013/3/7,9,480,540,13,6,85,85,85,0,0,0,0
2013/3/7,9,480,540,13,19,1,1,1,0,0,0,0
2013/3/7,9,480,540,13,29,4,4,0,0,0,0,0
2013/3/7,9,480,540,13,38,9,9,9,0,0,0,0
2013/3/7,9,480,540,13,47,3,3,0,0,0,0,0
2013/3/7,9,480,540,13,52,1,1,1,0,0,0,0
2013/3/7,9,480,540,13,55,5,5,5,0,0,0,0
2013/3/7,9,480,540,14,1,17,17,0,0,0,0,0
2013/3/7,9,480,540,14,5,22,22,0,0,0,0,0
2013/3/7,9,480,540,14,7,64,64,0,0,0,0,0
2013/3/7,9,480,540,14,9,28,28,0,0,0,0,0
2013/3/7,9,480,540,14,17,41,41,0,0,0,0,0
2013/3/7,9,480,540,14,26,8,8,8,0,0,0,0
2013/3/7,9,480,540,14,30,2,2,2,0,0,0,0
2013/3/7,9,480,540,14,40,9,9,9,0,0,0,0
2013/3/7,9,480,540,14,49,1,1,1,1,0,0,0
2013/3/7,9,480,540,14,50,3,3,3,0,0,0,0
2013/3/7,9,480,540,14,57,2,2,2,2,2,2,0
2013/3/7,9,480,540,14,58,3,3,3,0,0,0,0
2013/3/7,9,480,540,14,72,3,3,3,3,0,0,0
2013/3/7,9,480,540,14,76,2,2,2,0,0,0,0
2013/3/7,9,480,540,14,93,1,1,1,0,0,0,0
2013/3/7,9,480,540,15,1,22,22,22,0,0,0,0
2013/3/7,9,480,540,15,2,78,78,78,78,0,0,0
2013/3/7,9,480,540,15,4,125,125,125,125,0,0,0
2013/3/7,9,480,540,15,5,41,41,41,0,0,0,0
2013/3/7,9,480,540,15,8,36,36,36,36,36,0,0
2013/3/7,9,480,540,15,10,5,5,5,0,0,0,0
2013/3/7,9,480,540,15,16,100,100,100,100,100,0,0
2013/3/7,9,480,540,15,20,5,5,5,5,0,0,0
2013/3/7,9,480,540,15,27,15,15,15,15,0,0,0
2013/3/7,9,480,540,15,30,8,8,8,8,0,0,0
2013/3/7,9,480,540,15,31,13,13,13,0,0,0,0
2013/3/7,9,480,540,15,32,7,7,7,0,0,0,0
2013/3/7,9,480,540,15,35,2,2,2,0,0,0,0
2013/3/7,9,480,540,15,48,2,2,2,2,2,2,2
2013/3/7,9,480,540,15,50,8,8,8,8,0,0,0
2013/3/7,9,480,540,16,1,38,38,0,0,0,0,0
2013/3/7,9,480,540,16,2,112,112,112,0,0,0,0
2013/3/7,9,480,540,16,3,3,3,0,0,0,0,0
2013/3/7,9,480,540,16,4,143,143,143,0,0,0,0
2013/3/7,9,480,540,16,5,65,65,65,0,0,0,0
2013/3/7,9,480,540,16,8,110,110,110,0,0,0,0
2013/3/7,9,480,540,16,15,19,19,19,19,19,0,0
2013/3/7,9,480,540,16,20,5,5,5,5,0,0,0
2013/3/7,9,480,540,16,27,13,13,13,13,0,0,0
2013/3/7,9,480,540,16,30,6,6,6,6,0,0,0
2013/3/7,9,480,540,16,31,4,4,0,0,0,0,0
2013/3/7,9,480,540,16,32,2,2,0,0,0,0,0
2013/3/7,9,480,540,16,35,1,1,0,0,0,0,0
2013/3/7,9,480,540,16,36,3,3,3,0,0,0,0
2013/3/7,9,480,540,16,48,2,2,2,2,2,2,2
2013/3/7,9,480,540,16,50,9,9,9,9,0,0,0
2013/3/7,9,480,540,16,58,2,2,2,0,0,0,0
2013/3/7,9,480,540,16,59,1,1,1,0,0,0,0
2013/3/7,9,480,540,17,1,9,9,0,0,0,0,0
2013/3/7,9,480,540,17,2,6,6,6,0,0,0,0
2013/3/7,9,480,540,17,4,1,1,0,0,0,0,0
2013/3/7,9,480,540,17,5,14,14,0,0,0,0,0
2013/3/7,9,480,540,17,7,12,12,0,0,0,0,0
2013/3/7,9,480,540,17,8,10,10,10,0,0,0,0
2013/3/7,9,480,540,17,9,13,13,0,0,0,0,0
2013/3/7,9,480,540,17,16,3,3,3,0,0,0,0
2013/3/7,9,480,540,17,36,3,3,3,0,0,0,0
2013/3/7,9,480,540,18,1,50,50,50,0,0,0,0
2013/3/7,9,480,540,18,3,67,67,67,0,0,0,0
2013/3/7,9,480,540,18,5,3,3,3,3,0,0,0
2013/3/7,9,480,540,18,6,49,49,49,49,0,0,0
2013/3/7,9,480,540,18,11,69,69,69,0,0,0,0
2013/3/7,9,480,540,18,21,6,6,0,0,0,0,0
2013/3/7,9,480,540,18,24,9,9,9,0,0,0,0
2013/3/7,9,480,540,18,33,2,2,0,0,0,0,0
2013/3/7,9,480,540,18,37,10,10,10,10,0,0,0
2013/3/7,9,480,540,18,44,1,1,1,0,0,0,0
2013/3/7,9,480,540,18,47,2,2,0,0,0,0,0
2013/3/7,9,480,540,18,74,1,1,0,0,0,0,0
2013/3/7,9,480,540,19,1,37,37,0,0,0,0,0
2013/3/7,9,480,540,19,3,13,13,0,0,0,0,0
2013/3/7,9,480,540,19,5,3,3,0,0,0,0,0
